,account_id,customer_id,account_type,balance,status_type
11530,6575,41285,Custodial Account,88.0,Active
11531,3082,41285,Certificate of Deposit (CD),3.0,Closed
11532,41660,41285,Certificate of Deposit (CD),9436.0,Limited/Restricted
11533,51670,25514,Certificate of Deposit (CD),26419598.0,Closed
11534,31107,25514,Certificate of Deposit (CD),340.0,Defaulted
11535,5074,25514,Business Account,317.0,Inactive/Dormant
11536,35098,25514,Certificate of Deposit (CD),964.0,Inactive/Dormant
11537,1945,63085,Custodial Account,2.0,Defaulted
11538,64952,63085,Certificate of Deposit (CD),12302956.0,Closed
11539,41773,63085,Business Account,9.0,Blocked/Frozen
11540,3458,49290,Individual Retirement Account (IRA),965739.0,Closed
11541,62264,10295,Checking/Current Account,1.0,Closed
11542,40069,10295,Trust Account,388.0,Blocked/Frozen
11543,54854,50227,Business Account,50.0,Blocked/Frozen
11544,25782,50227,Certificate of Deposit (CD),66274320.0,Inactive/Dormant
11545,23736,50227,Trust Account,79.0,Inactive/Dormant
11546,24532,50227,Savings Account,563.0,Closed
11547,31372,18585,Trust Account,7114867.0,Closed
11548,45373,18585,Checking/Current Account,4539.0,Closed
11549,31018,27445,Business Account,13.0,Defaulted
11550,49721,27445,Trust Account,561.0,Blocked/Frozen
11551,6356,27445,Custodial Account,13654527.0,Defaulted
11552,6217,27445,Custodial Account,34124028.0,Closed
11553,12054,19466,Custodial Account,830.0,Limited/Restricted
11554,12649,6797,Certificate of Deposit (CD),757071.0,Blocked/Frozen
11555,35258,6797,Certificate of Deposit (CD),79.0,Closed
11556,23470,6797,Custodial Account,699274.0,Defaulted
11557,39314,6797,Custodial Account,6.0,Inactive/Dormant
11558,18632,5207,Custodial Account,873708069.0,Limited/Restricted
11559,13545,52732,Certificate of Deposit (CD),43.0,Limited/Restricted
11560,21034,52732,Business Account,6764.0,Active
11561,30087,39441,Checking/Current Account,5950.0,Blocked/Frozen
11562,11059,39441,Trust Account,821.0,Limited/Restricted
11563,61211,39441,Custodial Account,6858515.0,Active
11564,48093,2597,Custodial Account,81.0,Active
11565,22001,2597,Custodial Account,2.0,Blocked/Frozen
11566,31168,45644,Custodial Account,203884689.0,Closed
11567,38922,45644,Business Account,643656.0,Closed
11568,24783,45644,Checking/Current Account,62433.0,Closed
11569,12343,45644,Custodial Account,113134992.0,Active
11570,22741,55867,Custodial Account,27.0,Inactive/Dormant
11571,20752,55867,Trust Account,338081.0,Active
11572,52531,55867,Certificate of Deposit (CD),4258.0,Inactive/Dormant
11573,3232,55867,Checking/Current Account,26951.0,Active
11574,14984,44986,Savings Account,688845555.0,Closed
11575,38675,44986,Individual Retirement Account (IRA),42516288.0,Active
11576,53097,44986,Individual Retirement Account (IRA),490740329.0,Closed
11577,53310,44986,Custodial Account,6554.0,Limited/Restricted
11578,59923,15352,Business Account,691.0,Defaulted
11579,19122,15352,Checking/Current Account,49798788.0,Closed
11580,49499,44928,Savings Account,1208995.0,Blocked/Frozen
11581,34891,12748,Savings Account,970407.0,Defaulted
11582,5805,12748,Trust Account,2137.0,Active
11583,30358,4565,Business Account,9717282.0,Blocked/Frozen
11584,57689,59191,Trust Account,511768831.0,Inactive/Dormant
11585,40287,7205,Individual Retirement Account (IRA),264624019.0,Limited/Restricted
11586,4097,7205,Savings Account,367929779.0,Inactive/Dormant
11587,54107,36708,Savings Account,3602480.0,Limited/Restricted
11588,52231,59760,Business Account,62.0,Blocked/Frozen
11589,19600,59760,Savings Account,25073.0,Closed
11590,64255,42304,Business Account,166.0,Defaulted
11591,6115,42304,Trust Account,591.0,Limited/Restricted
11592,52929,6358,Checking/Current Account,6591.0,Blocked/Frozen
11593,28639,6358,Individual Retirement Account (IRA),8084.0,Closed
11594,34450,6358,Certificate of Deposit (CD),191654367.0,Blocked/Frozen
11595,8867,6358,Individual Retirement Account (IRA),41.0,Closed
11596,31150,6358,Individual Retirement Account (IRA),87973267.0,Blocked/Frozen
11597,44099,17843,Custodial Account,7973.0,Closed
11598,14425,17843,Checking/Current Account,6019.0,Defaulted
11599,19155,17843,Custodial Account,52226.0,Limited/Restricted
11600,60701,17843,Individual Retirement Account (IRA),75992.0,Blocked/Frozen
11601,63959,63582,Custodial Account,495470371.0,Defaulted
11602,11253,50906,Certificate of Deposit (CD),4112654.0,Active
11603,49975,50906,Checking/Current Account,64514598.0,Defaulted
11604,14385,6020,Trust Account,4068469.0,Defaulted
11605,19391,6020,Custodial Account,75249246.0,Limited/Restricted
11606,8527,6020,Checking/Current Account,7719.0,Blocked/Frozen
11607,37399,22566,Custodial Account,90.0,Defaulted
11608,54022,22566,Custodial Account,57810475.0,Blocked/Frozen
11609,11238,22566,Business Account,91605.0,Inactive/Dormant
11610,23178,44846,Custodial Account,65585502.0,Active
11611,24609,47256,Individual Retirement Account (IRA),31.0,Limited/Restricted
11612,45475,47256,Business Account,169685688.0,Blocked/Frozen
11613,46596,47256,Certificate of Deposit (CD),628886357.0,Inactive/Dormant
11614,42350,47256,Trust Account,8914214.0,Inactive/Dormant
11615,6832,47608,Certificate of Deposit (CD),55638.0,Closed
11616,22801,47608,Custodial Account,7856069.0,Active
11617,7431,47608,Trust Account,63753379.0,Limited/Restricted
11618,1050,17012,Individual Retirement Account (IRA),3125.0,Defaulted
11619,17324,17012,Trust Account,80585.0,Active
11620,28102,41899,Custodial Account,203.0,Blocked/Frozen
11621,38608,41899,Savings Account,359647.0,Closed
11622,7133,41899,Business Account,4225.0,Defaulted
11623,11092,41899,Business Account,182729926.0,Limited/Restricted
11624,65293,41899,Trust Account,33.0,Closed
11625,16637,27990,Business Account,285709.0,Inactive/Dormant
11626,52781,27990,Individual Retirement Account (IRA),3695.0,Limited/Restricted
11627,59248,4054,Individual Retirement Account (IRA),22000151.0,Defaulted
11628,10110,4054,Individual Retirement Account (IRA),692309.0,Active
11629,20852,58425,Certificate of Deposit (CD),260016.0,Limited/Restricted
11630,28202,43417,Checking/Current Account,330.0,Active
11631,9109,24178,Business Account,19943438.0,Limited/Restricted
11632,46573,24178,Checking/Current Account,3799.0,Blocked/Frozen
11633,45696,24178,Custodial Account,2685503.0,Active
11634,57264,63992,Checking/Current Account,170263965.0,Closed
11635,16317,63992,Checking/Current Account,391431.0,Closed
11636,35420,64338,Business Account,584.0,Active
11637,28770,64338,Savings Account,115329.0,Inactive/Dormant
11638,25315,64338,Business Account,2.0,Blocked/Frozen
11639,43960,23424,Certificate of Deposit (CD),2727.0,Active
11640,65214,23424,Custodial Account,183665038.0,Blocked/Frozen
11641,13413,20168,Certificate of Deposit (CD),5343.0,Defaulted
11642,6549,38851,Savings Account,4.0,Defaulted
11643,44260,38851,Certificate of Deposit (CD),4.0,Inactive/Dormant
11644,25740,55846,Business Account,62389980.0,Active
11645,60928,55846,Checking/Current Account,882548.0,Active
11646,49433,55846,Savings Account,29620.0,Blocked/Frozen
11647,53006,18342,Individual Retirement Account (IRA),2.0,Active
11648,13792,18342,Business Account,82.0,Closed
11649,15947,15962,Checking/Current Account,540105315.0,Inactive/Dormant
11650,4141,15962,Trust Account,791743164.0,Blocked/Frozen
11651,35687,49787,Savings Account,3.0,Inactive/Dormant
11652,43139,62212,Certificate of Deposit (CD),740.0,Closed
11653,24528,62212,Business Account,9.0,Defaulted
11654,1595,27991,Business Account,63975.0,Blocked/Frozen
11655,57638,27991,Individual Retirement Account (IRA),5.0,Blocked/Frozen
11656,47240,27991,Trust Account,90419570.0,Closed
11657,10844,27991,Trust Account,1.0,Closed
11658,30217,50856,Certificate of Deposit (CD),2.0,Limited/Restricted
11659,49949,50856,Trust Account,946272.0,Inactive/Dormant
11660,42628,34206,Checking/Current Account,8691888.0,Blocked/Frozen
11661,11996,2992,Individual Retirement Account (IRA),7165107.0,Blocked/Frozen
11662,43144,51768,Business Account,991.0,Limited/Restricted
11663,18052,44429,Custodial Account,33.0,Limited/Restricted
11664,51715,56070,Individual Retirement Account (IRA),5304.0,Limited/Restricted
11665,56324,56070,Individual Retirement Account (IRA),7105267.0,Inactive/Dormant
11666,21503,2069,Trust Account,3162.0,Blocked/Frozen
11667,33161,2069,Individual Retirement Account (IRA),71.0,Blocked/Frozen
11668,59576,54984,Certificate of Deposit (CD),1516.0,Inactive/Dormant
11669,38725,54984,Trust Account,1653206.0,Inactive/Dormant
11670,59805,54984,Certificate of Deposit (CD),501.0,Closed
11671,2915,22786,Savings Account,6.0,Limited/Restricted
11672,7440,22786,Custodial Account,7930.0,Limited/Restricted
11673,20808,22786,Individual Retirement Account (IRA),93.0,Active
11674,31432,47135,Savings Account,523809.0,Blocked/Frozen
11675,15859,47135,Checking/Current Account,6571899.0,Active
11676,29649,64451,Business Account,79703279.0,Closed
11677,926,64451,Trust Account,41.0,Inactive/Dormant
11678,61515,64451,Checking/Current Account,73.0,Limited/Restricted
11679,53087,64451,Business Account,526446.0,Blocked/Frozen
11680,28262,55988,Trust Account,843374037.0,Closed
11681,47817,59178,Checking/Current Account,8366.0,Limited/Restricted
11682,25597,28591,Business Account,835151.0,Defaulted
11683,22016,28591,Business Account,7726496.0,Limited/Restricted
11684,27026,28591,Business Account,6.0,Blocked/Frozen
11685,46025,36187,Trust Account,50.0,Limited/Restricted
11686,10053,6401,Custodial Account,86294.0,Defaulted
11687,45859,6401,Savings Account,65943800.0,Inactive/Dormant
11688,55117,25312,Savings Account,56.0,Inactive/Dormant
11689,41904,25312,Business Account,8704116.0,Defaulted
11690,10022,25312,Individual Retirement Account (IRA),772556279.0,Inactive/Dormant
11691,10788,25312,Custodial Account,75.0,Defaulted
11692,58194,51121,Savings Account,16.0,Defaulted
11693,13828,51121,Trust Account,21.0,Active
11694,60659,51121,Trust Account,51421162.0,Active
11695,9353,51121,Custodial Account,932919.0,Closed
11696,38274,64059,Savings Account,293459275.0,Blocked/Frozen
11697,21478,64059,Checking/Current Account,140766.0,Inactive/Dormant
11698,37301,64059,Trust Account,7060060.0,Inactive/Dormant
11699,19827,8751,Custodial Account,16557086.0,Limited/Restricted
11700,6047,8751,Individual Retirement Account (IRA),552799.0,Closed
11701,39547,10101,Business Account,460600.0,Inactive/Dormant
11702,44589,16427,Savings Account,528521.0,Active
11703,14122,17761,Savings Account,268739422.0,Blocked/Frozen
11704,63682,17761,Business Account,65.0,Active
11705,33534,10577,Checking/Current Account,78821843.0,Defaulted
11706,44561,10577,Trust Account,25094.0,Limited/Restricted
11707,34324,10577,Trust Account,7387277.0,Closed
11708,56430,10577,Certificate of Deposit (CD),0.0,Defaulted
11709,52397,16646,Checking/Current Account,1981740.0,Closed
11710,14689,16646,Certificate of Deposit (CD),6547.0,Active
11711,9721,13418,Custodial Account,56.0,Closed
11712,769,59126,Individual Retirement Account (IRA),79651.0,Closed
11713,13029,57595,Certificate of Deposit (CD),2.0,Limited/Restricted
11714,37381,57595,Certificate of Deposit (CD),68756.0,Closed
11715,17977,57595,Individual Retirement Account (IRA),22.0,Closed
11716,1027,40553,Savings Account,7043.0,Active
11717,9108,40553,Savings Account,26215506.0,Defaulted
11718,33956,40553,Checking/Current Account,867.0,Inactive/Dormant
11719,46520,18968,Checking/Current Account,603.0,Limited/Restricted
11720,15194,18968,Business Account,84237.0,Closed
11721,60991,18968,Individual Retirement Account (IRA),926506631.0,Blocked/Frozen
11722,54257,5385,Savings Account,1.0,Inactive/Dormant
11723,32473,5385,Checking/Current Account,793379300.0,Closed
11724,6566,47698,Savings Account,822.0,Inactive/Dormant
11725,1463,47698,Savings Account,63.0,Blocked/Frozen
11726,47651,47698,Savings Account,767.0,Limited/Restricted
11727,38874,42007,Business Account,8.0,Active
11728,43368,8011,Trust Account,54898128.0,Defaulted
11729,10409,8011,Custodial Account,6199970.0,Closed
11730,18755,8011,Trust Account,1661.0,Defaulted
11731,44657,60122,Business Account,283287.0,Blocked/Frozen
11732,3929,9282,Certificate of Deposit (CD),3065158.0,Closed
11733,47500,50152,Checking/Current Account,27415081.0,Limited/Restricted
11734,59181,50152,Custodial Account,351.0,Inactive/Dormant
11735,8404,50152,Checking/Current Account,5430.0,Inactive/Dormant
11736,55673,50152,Checking/Current Account,477.0,Active
11737,64934,14754,Savings Account,84.0,Closed
11738,32771,14754,Business Account,3955534.0,Limited/Restricted
11739,54718,14754,Business Account,52968.0,Active
11740,31522,14754,Custodial Account,39298.0,Blocked/Frozen
11741,16534,14754,Individual Retirement Account (IRA),2.0,Inactive/Dormant
11742,38810,29610,Business Account,97307.0,Closed
11743,47481,29610,Custodial Account,7886.0,Limited/Restricted
11744,28236,29610,Trust Account,4363.0,Active
11745,57286,64000,Individual Retirement Account (IRA),207061445.0,Inactive/Dormant
11746,4311,10503,Individual Retirement Account (IRA),1469118.0,Closed
11747,22133,11400,Savings Account,60525719.0,Active
11748,51588,36082,Certificate of Deposit (CD),28.0,Active
11749,36660,36082,Business Account,9513.0,Active
11750,766,36082,Custodial Account,772185.0,Blocked/Frozen
11751,7306,36082,Savings Account,7.0,Inactive/Dormant
11752,60432,57758,Individual Retirement Account (IRA),353977889.0,Inactive/Dormant
11753,5294,53126,Custodial Account,89909979.0,Closed
11754,35500,53126,Business Account,504116.0,Blocked/Frozen
11755,44881,53126,Savings Account,61.0,Defaulted
11756,60234,53126,Certificate of Deposit (CD),408.0,Defaulted
11757,52835,53901,Business Account,6752.0,Closed
11758,30148,53901,Trust Account,988591044.0,Active
11759,38687,10560,Trust Account,9556279.0,Closed
11760,3657,10560,Checking/Current Account,24.0,Blocked/Frozen
11761,10051,10560,Individual Retirement Account (IRA),8961897.0,Limited/Restricted
11762,59828,63544,Savings Account,225279.0,Inactive/Dormant
11763,20963,50439,Individual Retirement Account (IRA),93.0,Defaulted
11764,10613,50439,Certificate of Deposit (CD),751581501.0,Closed
11765,34619,49058,Certificate of Deposit (CD),47123867.0,Limited/Restricted
11766,9460,29414,Custodial Account,527234.0,Blocked/Frozen
11767,24035,29414,Individual Retirement Account (IRA),55237957.0,Active
11768,5455,64738,Custodial Account,692.0,Inactive/Dormant
11769,42513,36998,Trust Account,191.0,Defaulted
11770,36299,36998,Certificate of Deposit (CD),54417690.0,Defaulted
11771,47826,36998,Certificate of Deposit (CD),540476.0,Active
11772,209,7333,Business Account,71.0,Defaulted
11773,63954,8294,Trust Account,835477791.0,Blocked/Frozen
11774,18338,8294,Checking/Current Account,9061637.0,Active
11775,51295,10138,Custodial Account,767.0,Limited/Restricted
11776,30429,10138,Custodial Account,0.0,Limited/Restricted
11777,36704,10138,Trust Account,414801.0,Limited/Restricted
11778,33664,10138,Business Account,854517764.0,Active
11779,52205,11993,Individual Retirement Account (IRA),9.0,Active
11780,54567,60357,Individual Retirement Account (IRA),7.0,Defaulted
11781,55509,60357,Trust Account,5636.0,Limited/Restricted
11782,64326,44772,Trust Account,1560295.0,Blocked/Frozen
11783,23292,44772,Savings Account,727593.0,Blocked/Frozen
11784,59615,51719,Checking/Current Account,6423.0,Active
11785,29436,32615,Individual Retirement Account (IRA),96042.0,Limited/Restricted
11786,54359,5218,Business Account,98797056.0,Defaulted
11787,11441,5218,Individual Retirement Account (IRA),80.0,Inactive/Dormant
11788,61418,61974,Individual Retirement Account (IRA),73196627.0,Active
11789,62655,35925,Savings Account,47.0,Active
11790,38459,35925,Custodial Account,9.0,Limited/Restricted
11791,42180,33614,Savings Account,4475.0,Active
11792,29631,33614,Business Account,7.0,Defaulted
11793,55897,33614,Custodial Account,1769400.0,Limited/Restricted
11794,41845,33614,Business Account,712280.0,Blocked/Frozen
11795,3469,21365,Custodial Account,416337.0,Defaulted
11796,37025,21365,Individual Retirement Account (IRA),37892840.0,Limited/Restricted
11797,50527,39485,Checking/Current Account,60248342.0,Defaulted
11798,54439,61154,Individual Retirement Account (IRA),55.0,Inactive/Dormant
11799,64933,61154,Certificate of Deposit (CD),61465.0,Active
11800,22185,6837,Custodial Account,7341.0,Blocked/Frozen
11801,43683,6837,Certificate of Deposit (CD),191.0,Blocked/Frozen
11802,57428,6837,Checking/Current Account,912.0,Inactive/Dormant
11803,56524,6837,Custodial Account,10273501.0,Blocked/Frozen
11804,39174,51168,Savings Account,135.0,Defaulted
11805,34973,51168,Checking/Current Account,7777.0,Limited/Restricted
11806,17537,51168,Business Account,741.0,Defaulted
11807,23771,65220,Business Account,6426219.0,Closed
11808,31826,10347,Checking/Current Account,434575954.0,Blocked/Frozen
